,City,Id,Name,Fees,Experience,Contact,Website,AvailDay,Address
94,Pune,10,Jeevan Clinic,250,0,-9152447468,https://www.justdial.com/Pune/Jeevan-Clinic-JAY-Bhavani-Chowk-Rahatani/020PXX20-XX20-120809091808-N5X6_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Survey No 1/11, Rahatani Link Road, Rahatani, Pune - 411017, JAY Bhavani Chowk "
95,Pune,11,Avni Clinic,400,26,-9152423685,https://www.justdial.com/Pune/Avni-Clinic-Near-Lulla-Nagar-Junction-Kubera-Park-Wanowrie/020PXX20-XX20-140920130957-P7Y9_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Tuesday Wednesday Thursday Friday Saturday,
96,Pune,16,JeevanJyoti Hospital,,0,-9152423194,http://www.jeevanjyotihealthcare.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Maske Complex, Rahatani, pune - 411017, Kalewadi Fata Opposite Shivratna Hotel "
97,Pune,14,Dr. Shindes Advance Homeopathic Clinic,1000,0,-9152461026,https://www.justdial.com/Pune/Dr-Shindes-Advance-Homeopathic-Clinic-ABC-Juction-Near-Akurdi-Railway-Station-Nigdi-Pradhikaran/020PXX20-XX20-140620135316-T9C5_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Shop No 4 Sector No 26, Dr Ambedkar Marg, Nigdi Pradhikaran, Pune - 411044, ABC Juction Near Akurdi Railway Station "
98,Pune,15,Physio Zone,100,0,-9765585461,http://www.physiozonepune.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Sai Ambience 4th Floor, Kunal Icon Road, Pimple Saudagar, Pune - 411027, Above Kimling Rush "
99,Pune,23,Spandan Clinic,200,16,-9822842822,https://www.justdial.com/Pune/Spandan-Clinic-Near-Paranjape-School-Kothrud/020P5088274_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Shop No 16 Shivtara Garden Gananjay Society, New Dp Road, Kothrud, Pune - 411038, Near Paranjape School "
100,Pune,22,Shree Samarth Hospital,500,15,-26128274,https://www.justdial.com/Pune/Shree-Samarth-Hospital-Karande-Chowk-Rasta-Peth/020PXX20-XX20-160108115047-T1L7_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"227 Omkar Apartment, Rasta Peth, Pune - 411011, Karande Chowk "
101,Pune,21,Satyanand Hospital,,0,-9152240715,http://www.satyanandhospital.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Survey No 50/7, Kondhwa Khurd, Pune - 411048, Opposite Konark E Square "
102,Pune,20,Psychwellness Clinic,600,0,-9152952475,http://www.psychwellnessclinic.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"B 202, Vastu Nirvana, Baner-Pashan Link Road, Baner, Pune - 411045, Above Iris Clinic "
103,Pune,27,On Call Doctor At Your Home,,0,-8359064075,https://www.justdial.com/Pune/On-Call-Doctor-At-Your-Home-Pune-Wakad/020PXX20-XX20-180906232532-P6T9_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Sonigara Keshar Society, Chhtrapati Chowk, Wakad, Pune - 411057, Pune "
104,Pune,26,Dev Clinic,1030,0,-9152407334,https://www.justdial.com/Pune/Dev-Clinic-Next-To-Poona-Cable-Ajmera-School-Road-Pimpri/020PXX20-XX20-141020125413-N1U5_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Bungalow No A/5 Pcmc Housing Society Ajmera Complex, Pimpri, Pune - 411018, Next To Poona Cable, Ajmera School Road "
105,Pune,29,Universal Hospital,,0,-24578828,http://www.u-h.in/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"1420, Kasba Peth, Pune - 411011, Near Shaniwar Wada "
106,Ranchi,10,Dr Dharmendar Rajak,530,0,-7004642879,http://dynamicsonhe.wixsite.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Kanke Road, Kanke, Ranchi - 834006"
107,Ranchi,0,Dr. Pawan Kr Barnwal,16,0,-9152790580,https://www.justdial.com/Ranchi/Dr-Pawan-Kr-Barnwal-Opposite-First-Mark-School-Near-Firing-Range-Bariatu/0651PX651-X651-130112190109-Z9U6_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Bariatu Road, Bariatu, Ranchi - 834009, Opposite First Mark School, Near Firing Range "
108,Ranchi,1,Dr. Keshav Jee Mind and Brain Clinic,500,15,-9939009614,https://www.justdial.com/Ranchi/Dr-Keshav-Jee-Mind-and-Brain-Clinic-RIMS-GATE-Opposite-Durga-Mandir-Bariatu/0651PX651-X651-181227173106-S1E7_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Bariatu, Ranchi - 834009, RIMS GATE, Opposite Durga Mandir "
109,Ranchi,2,Nerve and Mind Centre For Neuromodulation,500,9,-9152527341,http://www.nerveandmind.in/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"1st Floor, AC Market, Main Road, Ranchi - 834001, Near Church Complex "
110,Ranchi,3,Dr. Lals Hospital & Research Centre,,0,-9031930406,http://www.samitlalent.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Main Lane, Kadru, Ranchi - 834002, Near Kadru Over Bridge "
111,Ranchi,6,Cognitive Therapy Clinic Ranchi,1200,0,-9386816584,http://www.cognitivetherapyranchi.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Sahay Tower, Kutchery Chowk, Kutchery Road, Ranchi - 834001 "
112,Ranchi,7,Clinical Psychologist,,0,-9113314869,https://www.justdial.com/Ranchi/Clinical-Psychologist-Near-Joda-Pool-Kanke-Road-Kanke-Road/0651PX651-X651-200302145112-L3R9_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Nagashish Clinic, Kanke Road, Kanke Road, Ranchi - 834001, Near Joda Pool Kanke Road"
113,Ranchi,8,Dr. Milin Borde,530,0,-2451109,https://www.justdial.com/Ranchi/Dr-Milin-Borde-Kanke/0651P651STD37102_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Kanke Road, Kanke, Ranchi - 834006"
114,Ranchi,9,Dr Omi Singh,300,0,-7992436030,https://www.justdial.com/Ranchi/Dr-Omi-Singh-Election-Commission-Office/0651PX651-X651-190329133820-K3I4_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Club House, Sail City, Site IV, Ranchi - 834002, Election Commission Office"
115,Delhi,18,Elite Physiotherapy Clinic & Fitness Centre,400,17,-9152696060,http://www.elitephysiotherapyclinic.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Plot No-12, Sector-2, Faridabad Sector 2, faridabad - 121004, Near Community Centre "
116,Delhi,8,West Delhi Psychiatry Centre,1500,30,-9152451593,https://www.justdial.com/Delhi/West-Delhi-Psychiatry-Centre-Near-Fatah-Nagar-Gurudwara-Janakpuri/011PXX11-XX11-130726132812-B1S9_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"BA/8 A, Janakpuri, Delhi - 110058, Near Fatah Nagar Gurudwara "
117,Delhi,12,Dr Pramod Kumar,500,0,-9152266076,http://www.ayucorps.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"118, Poddar Clinic, Kala Patthar Road, Gyan Khand 4-Indirapuram, Ghaziabad - 201014, Mangal Chowk "
118,Delhi,13,Vishwas Healing Centre,1500,14,-9152951070,http://www.vishwashealingcentre.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"J- 1923, 3rd Floor, Market 1 C R Park, C R Park, Delhi - 110019, Opposite Ariston Hospital "
119,Delhi,10,OPAL care multispeciality clinic and digital x-ray center,,0,-9152164288,https://www.justdial.com/Delhi/OPAL-care-multispeciality-clinic-and-digital-x-ray-center/011PXX11-XX11-190815015659-R2P8_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Mahagun Mart, Shop Number 24, Lower Ground Floor, Noida Phase2, Gaur City 2, Greater Noida W Road, Ghaziabad - 201009 "
120,Delhi,11,Miss Khyati Sharma,,0,-9152272299,https://www.justdial.com/Delhi/Miss-Khyati-Sharma-Greater-Kailash-1/011PXX11-XX11-191203180722-U3N2_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"S-438, Basement, Near M Block Market, Mandir Lane, Greater Kailash 1, Delhi - 110048"
121,Delhi,16,Dr. Harshit Garg (M.D. AIIIMS),1500,4,-79621319,http://dr-harshit-garg.business.site/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"191-B, Ground Floor, Garud Apartments, Pocket 4, Mayur Vihar Phase 1 Extension, Delhi - 110091, Mayur Vihar Phase 1 Metro Station Gate No.3 "
122,Delhi,17,Guru Sewak Health Cure Centre,400,0,-9152449049,https://www.justdial.com/Delhi/Guru-Sewak-Health-Cure-Centre-Near-Adarsh-Nagar-Metro-Station-and-Opposite-Metro-Pillar-Number-95-Adarsh-Nagar/011PXX11-XX11-100323151945-M6Z6_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"237, Sarai Pipal Thalla, Punjabi Gali, Adarsh Nagar, Delhi - 110033, Near Adarsh Nagar Metro Station and Opposite Metro Pillar Number 95 "
123,Delhi,14,Sonia Hospital,1200,20,-9152480755,http://www.cygnushospitals.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"1 Gulshan Park, Rohtak Road, Nangloi, Delhi - 110041, Near Lokesh Cinema,Near Metro Pillar No 439 "
124,Delhi,15,Chabra Psychiatry Centre,600,0,-9891055167,https://www.justdial.com/Delhi/Chabra-Psychiatry-Centre-Opposite-Balaji-Mandir-Prashant-Vihar/011PXX11-XX11-130912104511-G8L6_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"107-108, First Floor, Rg-1 Complex, Sector-14 Rohini, Prashant Vihar, Prashant Vihar, Delhi - 110085, Opposite Balaji Mandir "
125,Delhi,0,Sukoon,930,0,-9152295517,https://www.justdial.com/Delhi/Sukoon-Near-By-Hotel-IBIS-Exotica-Sector-53-Gurgaon/011P1235567408T9V4C8_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"D 3, 601, Gurgaon, Gurgaon - 122001, Near By Hotel IBIS, Exotica, Sector 53 "
126,Delhi,1,Mukul Arora Psychologist Clinic,1200,20,-9152480755,http://www.www.psychologistmukul.wordpress.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"21, Ground Floor, Rajendra Park, Rajender Nagar, Delhi - 110060 "
127,Delhi,2,The Happy Tree,,0,-49878216,https://www.justdial.com/Delhi/The-Happy-Tree-Near-Yamuna-Sports-Complex-Gate-No-1-Ram-Vihar/011PXX11-XX11-170226183552-Q3U4_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"113 Ram Vihar, Anand Vihar, Anand Vihar, Ram Vihar, Delhi - 110092, Near Yamuna Sports Complex Gate No 1 "
128,Delhi,20,Sarvam Neuropsychiatric Hospital,1000,0,-9152225731,http://www.sarvamhealth.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"B-1, West Jyoti Nagar, Shahdara, Delhi - 110032, Near Main Loni Road "
129,Delhi,4,Healing Hands,930,0,-9152467663,http://www.healinghandsindia.org/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"5/2, Kalkaji Extension, Delhi - 110019, Near Greater Kailash "
130,Delhi,6,Dr. Bindu Kapoor,1000,0,-9152225731,https://www.justdial.com/Delhi/Dr-Bindu-Kapoor-Near-Radisson-Hotel-Meera-Bagh/011PXX11-XX11-190924133503-R1M3_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"A-156, First Floor, Meera Bagh, Paschim Vihar, Meera Bagh, Meera Bagh, Delhi - 110087, Near Radisson Hotel "
131,Delhi,9,Dr Deepika Verma MBBS MD,1100,0,-9152132166,https://www.justdial.com/Delhi/Dr-Deepika-Verma-MBBS-MD-Anand-Vihar/011PXX11-XX11-180611142457-Y4K4_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Neelkanth Chambers- 1, Plot No 5, Saini Enclave, Anand Vihar, Delhi - 110092 "
